track_name,element,album_name,artist,lyric,line
Calamity,"Pre-Chorus: Christoph Wieczorek, Rudi Schwarzer",Calamity,Annisokay,I am holding on,11
Calamity,"Pre-Chorus: Christoph Wieczorek, Rudi Schwarzer",Calamity,Annisokay,But I can't seem to break the sound,12
Calamity,Chorus: Christoph Wieczorek,Calamity,Annisokay,"Drag me down to the depths, you're my calamity",13
Calamity,Chorus: Christoph Wieczorek,Calamity,Annisokay,Your touch is burning agony,14
Calamity,Chorus: Christoph Wieczorek,Calamity,Annisokay,I know I can't escape reality,15
Calamity,Chorus: Christoph Wieczorek,Calamity,Annisokay,I'm falling into you,16
Calamity,Chorus: Christoph Wieczorek,Calamity,Annisokay,"Drag me down to the depths, you're my disharmony",17
Calamity,Chorus: Christoph Wieczorek,Calamity,Annisokay,The chaos and your symphony,18
Calamity,Chorus: Christoph Wieczorek,Calamity,Annisokay,I know I cannot escape reality,19
Calamity,Chorus: Christoph Wieczorek,Calamity,Annisokay,I'm falling into you,20
Calamity,Verse 2: Christoph Wieczorek,Calamity,Annisokay,It's like you turned off the light,21
Calamity,Verse 2: Christoph Wieczorek,Calamity,Annisokay,It's like you drained all the colors from life,22
Calamity,Verse 2: Christoph Wieczorek,Calamity,Annisokay,Why am I lonely at night?,23
Calamity,Verse 2: Christoph Wieczorek,Calamity,Annisokay,You make me feel like the stars losing light,24
Calamity,"Pre-Chorus: Christoph Wieczorek, Rudi Schwarzer & Both",Calamity,Annisokay,Holding on,25
Calamity,"Pre-Chorus: Christoph Wieczorek, Rudi Schwarzer & Both",Calamity,Annisokay,But you keep pulling me down,26
Calamity,"Pre-Chorus: Christoph Wieczorek, Rudi Schwarzer & Both",Calamity,Annisokay,I am holding on,27
Calamity,"Pre-Chorus: Christoph Wieczorek, Rudi Schwarzer & Both",Calamity,Annisokay,But I can't seem to break the sound,28
Calamity,Chorus: Christoph Wieczorek,Calamity,Annisokay,"Drag me down to the depths, you're my calamity",29
Calamity,Chorus: Christoph Wieczorek,Calamity,Annisokay,Your touch is burning agony,30
Calamity,Chorus: Christoph Wieczorek,Calamity,Annisokay,I know I can't escape reality,31
Calamity,Chorus: Christoph Wieczorek,Calamity,Annisokay,I'm falling into you,32
Calamity,Chorus: Christoph Wieczorek,Calamity,Annisokay,"Drag me down to the depths, you're my disharmony",33
Calamity,Chorus: Christoph Wieczorek,Calamity,Annisokay,The chaos and your symphony,34
Calamity,Chorus: Christoph Wieczorek,Calamity,Annisokay,I know I cannot escape reality,35
Calamity,Chorus: Christoph Wieczorek,Calamity,Annisokay,I'm falling into you,36
Calamity,"Bridge: Christoph Wieczorek, Rudi Schwarzer & Both",Calamity,Annisokay,"Drag me down to the depths, you're my calamity",37
Calamity,"Bridge: Christoph Wieczorek, Rudi Schwarzer & Both",Calamity,Annisokay,I know I can't escape this reality,38
Calamity,"Bridge: Christoph Wieczorek, Rudi Schwarzer & Both",Calamity,Annisokay,"Drag me down to the depths, you're my disharmony (drag me down, drag me down)",39
Calamity,"Bridge: Christoph Wieczorek, Rudi Schwarzer & Both",Calamity,Annisokay,The screams in my head are your melody (my own melody),40
Calamity,"Bridge: Christoph Wieczorek, Rudi Schwarzer & Both",Calamity,Annisokay,"Drag me down to the depths, you're my calamity",41
Calamity,"Bridge: Christoph Wieczorek, Rudi Schwarzer & Both",Calamity,Annisokay,Your touch is burning agony,42
Calamity,"Bridge: Christoph Wieczorek, Rudi Schwarzer & Both",Calamity,Annisokay,I know I can't escape reality,43
Calamity,"Bridge: Christoph Wieczorek, Rudi Schwarzer & Both",Calamity,Annisokay,I'm falling into you (falling into you),44
Calamity,Breakdown: Rudi Schwarzer,Calamity,Annisokay,Drag me down to the depths (you're my calamity),45
Calamity,Breakdown: Rudi Schwarzer,Calamity,Annisokay,Drag me down to the depths (you're my disharmony),46
Calamity,Breakdown: Rudi Schwarzer,Calamity,Annisokay,"I'm falling, falling into you",47
Going Under,Verse 1,Fallen,Evanescence,Now I will tell you what I've done for you,1
Going Under,Verse 1,Fallen,Evanescence,Fifty thousand tears I've cried,2
Going Under,Verse 1,Fallen,Evanescence,"Screaming, deceiving and bleeding for you",3
Going Under,Verse 1,Fallen,Evanescence,And you still won't hear me (Going under),4
Going Under,Verse 2,Fallen,Evanescence,"Don't want your hand this time, I'll save myself",5
Going Under,Verse 2,Fallen,Evanescence,Maybe I'll wake up for once (Wake up for once),6
Going Under,Verse 2,Fallen,Evanescence,"Not tormented, daily defeated by you",7
Going Under,Verse 2,Fallen,Evanescence,Just when I thought I'd reached the bottom,8
Going Under,Pre-Chorus,Fallen,Evanescence,I'm,9
Going Under,Pre-Chorus,Fallen,Evanescence,Dying again,10
Going Under,Chorus,Fallen,Evanescence,I'm going under (Going under),11
Going Under,Chorus,Fallen,Evanescence,Drowning in you (Drowning in you),12
Going Under,Chorus,Fallen,Evanescence,I'm falling forever (Falling forever),13
Going Under,Chorus,Fallen,Evanescence,I've got to break through,14
Going Under,Chorus,Fallen,Evanescence,I'm going under,15
Going Under,Verse 3,Fallen,Evanescence,Blurring and stirring the truth and the lies,16
Going Under,Verse 3,Fallen,Evanescence,(So I don't know what's real),17
Going Under,Verse 3,Fallen,Evanescence,So I don't know what's real and what's not,18
Going Under,Verse 3,Fallen,Evanescence,(Don't know what's real and what's not),19
Going Under,Verse 3,Fallen,Evanescence,Always confusing the thoughts in my head (Oh),20
Going Under,Verse 3,Fallen,Evanescence,So I can't trust myself anymore,21
Going Under,Pre-Chorus,Fallen,Evanescence,I'm,22
Going Under,Pre-Chorus,Fallen,Evanescence,Dying again,23
Going Under,Chorus,Fallen,Evanescence,I'm going under (Going under),24
Going Under,Chorus,Fallen,Evanescence,Drowning in you (Drowning in you),25
Going Under,Chorus,Fallen,Evanescence,I'm falling forever (Falling forever),26
Going Under,Chorus,Fallen,Evanescence,"I've got to break through, I'm",27
Going Under,Bridge,Fallen,Evanescence,So go on and scream,28
Going Under,Bridge,Fallen,Evanescence,"Scream at me, I'm so far away (So far away)",29
Going Under,Bridge,Fallen,Evanescence,I won't be broken again (Again),30
Going Under,Bridge,Fallen,Evanescence,I've got to breathe,31
Going Under,Bridge,Fallen,Evanescence,I can't keep going under,32
Going Under,Pre-Chorus,Fallen,Evanescence,I'm,33
Going Under,Pre-Chorus,Fallen,Evanescence,Dying again,34
Going Under,Chorus,Fallen,Evanescence,I'm going under (Going under),35
Going Under,Chorus,Fallen,Evanescence,Drowning in you (Drowning in you),36
Going Under,Chorus,Fallen,Evanescence,I'm falling forever (Falling forever),37
Going Under,Chorus,Fallen,Evanescence,I've got to break through,38
Going Under,Chorus,Fallen,Evanescence,I'm going under (Going under),39
Going Under,Outro,Fallen,Evanescence,I'm going under (Drowning in you),40
Going Under,Outro,Fallen,Evanescence,I'm going under,41
Bring Me To Life,Verse 1: Amy Lee,Fallen,Evanescence,How can you see into my eyes,1
Bring Me To Life,Verse 1: Amy Lee,Fallen,Evanescence,Like open doors?,2
Bring Me To Life,Verse 1: Amy Lee,Fallen,Evanescence,Leading you down into my core,3
Bring Me To Life,Verse 1: Amy Lee,Fallen,Evanescence,Where I've become so numb,4
Bring Me To Life,Pre-Chorus: Amy Lee,Fallen,Evanescence,Without a soul (Soul),5
Bring Me To Life,Pre-Chorus: Amy Lee,Fallen,Evanescence,My spirit's sleeping somewhere cold,6
Bring Me To Life,Pre-Chorus: Amy Lee,Fallen,Evanescence,Until you find it there and lead it back home,7
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Wake me up,8
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Wake me up inside,9
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,I can't wake up,10
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Wake me up inside,11
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Save me,12
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Call my name and save me from the dark,13
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Wake me up,14
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Bid my blood to run,15
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,I can't wake up,16
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Before I come undone,17
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Save me,18
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Save me from the nothing I've become,19
Bring Me To Life,Verse 2: Amy Lee,Fallen,Evanescence,Now that I know what I'm without,20
Bring Me To Life,Verse 2: Amy Lee,Fallen,Evanescence,"You can't just leave me (Ooh, oh)",21
Bring Me To Life,Verse 2: Amy Lee,Fallen,Evanescence,Breathe into me and make me real (Make me real),22
Bring Me To Life,Verse 2: Amy Lee,Fallen,Evanescence,Bring (Bring) me (Me) to life,23
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Wake me up,24
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Wake me up inside,25
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,I can't wake up,26
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Wake me up inside,27
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Save me,28
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Call my name and save me from the dark,29
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Wake me up,30
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Bid my blood to run,31
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,I can't wake up,32
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Before I come undone,33
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Save me,34
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Save me from the nothing I've become,35
Bring Me To Life,"Post-Chorus: Amy Lee, Paul McCoy",Fallen,Evanescence,Bring me to life,36
Bring Me To Life,"Post-Chorus: Amy Lee, Paul McCoy",Fallen,Evanescence,I've been livin' a lie,37
Bring Me To Life,"Post-Chorus: Amy Lee, Paul McCoy",Fallen,Evanescence,There's nothing inside,38
Bring Me To Life,"Post-Chorus: Amy Lee, Paul McCoy",Fallen,Evanescence,Bring me to life,39
Bring Me To Life,Bridge: Amy Lee,Fallen,Evanescence,Frozen inside (Frozen inside),40
Bring Me To Life,Bridge: Amy Lee,Fallen,Evanescence,Without your touch (Without your love),41
Bring Me To Life,Bridge: Amy Lee,Fallen,Evanescence,"Without your love, darling",42
Bring Me To Life,Bridge: Amy Lee,Fallen,Evanescence,Only you (Only you) are the life (Life) among the dead,43
Bring Me To Life,"Verse 3: Paul McCoy, Amy Lee",Fallen,Evanescence,"All this time, I can't believe I couldn't see",44
Bring Me To Life,"Verse 3: Paul McCoy, Amy Lee",Fallen,Evanescence,"Kept in the dark, but you were there in front of me",45
Bring Me To Life,"Verse 3: Paul McCoy, Amy Lee",Fallen,Evanescence,"I've been sleeping a thousand years, it seems",46
Bring Me To Life,"Verse 3: Paul McCoy, Amy Lee",Fallen,Evanescence,Got to open my eyes to everything,47
Bring Me To Life,"Verse 3: Paul McCoy, Amy Lee",Fallen,Evanescence,"Without a thought, without a voice, without a soul",48
Bring Me To Life,"Verse 3: Paul McCoy, Amy Lee",Fallen,Evanescence,Don't let me die here,49
Bring Me To Life,"Verse 3: Paul McCoy, Amy Lee",Fallen,Evanescence,There must be something more,50
Bring Me To Life,"Verse 3: Paul McCoy, Amy Lee",Fallen,Evanescence,Bring me to life,51
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Wake me up,52
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Wake me up inside,53
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,I can't wake up,54
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Wake me up inside,55
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Save me,56
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Call my name and save me from the dark,57
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Wake me up,58
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Bid my blood to run,59
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,I can't wake up,60
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Before I come undone,61
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Save me,62
Bring Me To Life,"Chorus: Paul McCoy, Amy Lee",Fallen,Evanescence,Save me from the nothing I've become,63
Bring Me To Life,"Post-Chorus: Amy Lee, Paul McCoy",Fallen,Evanescence,Bring me to life,64
Bring Me To Life,"Post-Chorus: Amy Lee, Paul McCoy",Fallen,Evanescence,I've been living a lie (Bring me to life),65
Bring Me To Life,"Post-Chorus: Amy Lee, Paul McCoy",Fallen,Evanescence,There's nothing inside (There's nothing inside),66
Bring Me To Life,"Post-Chorus: Amy Lee, Paul McCoy",Fallen,Evanescence,Bring me to life,67
Haunted,Verse 1,Fallen,Evanescence,Long lost words whisper slowly to me,1
Haunted,Verse 1,Fallen,Evanescence,"Still can't find what keeps me here (Oh, oh-oh, oh-oh)",2
Haunted,Verse 1,Fallen,Evanescence,When all this time I've been so hollow inside,3
Haunted,Interlude,Fallen,Evanescence,(I know you're still there),4
Haunted,Chorus,Fallen,Evanescence,Watching me,5
Haunted,Chorus,Fallen,Evanescence,Wanting me,6
Haunted,Chorus,Fallen,Evanescence,I can feel you pull me down,7
Haunted,Chorus,Fallen,Evanescence,Fearing you,8
Haunted,Chorus,Fallen,Evanescence,Loving you,9
Haunted,Chorus,Fallen,Evanescence,I won't let you pull me down,10
Haunted,Post-Chorus,Fallen,Evanescence,Ah-ah,11
Haunted,Verse 2,Fallen,Evanescence,Hunting you,12
Haunted,Verse 2,Fallen,Evanescence,"I can smell you alive (Oh, oh-oh, oh-oh)",13
Haunted,Verse 2,Fallen,Evanescence,Your heart pounding in my head,14
Haunted,Chorus,Fallen,Evanescence,Watching me,15
Haunted,Chorus,Fallen,Evanescence,Wanting me,16
Haunted,Chorus,Fallen,Evanescence,I can feel you pull me down,17
Haunted,Chorus,Fallen,Evanescence,Saving me,18
Haunted,Chorus,Fallen,Evanescence,Raping me,19
Haunted,Chorus,Fallen,Evanescence,Watching me,20
Haunted,Bridge,Fallen,Evanescence,(Ah-ah),21
Haunted,Bridge,Fallen,Evanescence,(Ah-ah),22
Haunted,Bridge,Fallen,Evanescence,(Ah-ah-ah-ah),23
Haunted,Bridge,Fallen,Evanescence,(Ah-ah),24
Haunted,Bridge,Fallen,Evanescence,(Ah-ah),25
Haunted,Bridge,Fallen,Evanescence,(Ah-ah-ah-ah),26
Haunted,Chorus,Fallen,Evanescence,Watching me (Oh-oh-oh),27
Haunted,Chorus,Fallen,Evanescence,Wanting me (Oh-oh-oh),28
Haunted,Chorus,Fallen,Evanescence,I can feel you pull me down (Feel you pull me down),29
Haunted,Chorus,Fallen,Evanescence,Fearing you (Oh-oh-oh),30
Haunted,Chorus,Fallen,Evanescence,Loving you (Oh-oh-oh),31
Haunted,Chorus,Fallen,Evanescence,I won't let you pull me down,32
Tourniquet,Verse 1,Fallen,Evanescence,I tried to kill my pain,1
Tourniquet,Verse 1,Fallen,Evanescence,But only brought more (So much more),2
Tourniquet,Verse 1,Fallen,Evanescence,I lay dying and I'm pouring,3
Tourniquet,Verse 1,Fallen,Evanescence,Crimson regret and betrayal,4
Tourniquet,Pre-Chorus,Fallen,Evanescence,I'm dying (Dying),5
Tourniquet,Pre-Chorus,Fallen,Evanescence,Praying (Praying),6
Tourniquet,Pre-Chorus,Fallen,Evanescence,Bleeding (Bleeding),7
Tourniquet,Pre-Chorus,Fallen,Evanescence,And screaming,8
Tourniquet,Pre-Chorus,Fallen,Evanescence,Am I too lost,9
Tourniquet,Pre-Chorus,Fallen,Evanescence,To be saved?,10
Tourniquet,Pre-Chorus,Fallen,Evanescence,Am I too lost?,11
Tourniquet,Chorus,Fallen,Evanescence,"My God, my tourniquet",12
Tourniquet,Chorus,Fallen,Evanescence,Return to me salvation (Oh-oh-oh),13
Tourniquet,Chorus,Fallen,Evanescence,"My God, my tourniquet",14
Tourniquet,Chorus,Fallen,Evanescence,Return to me salvation (Oh-oh-oh),15
Tourniquet,Verse 2,Fallen,Evanescence,Do you remember me?,16
Tourniquet,Verse 2,Fallen,Evanescence,Lost for so long,17
Tourniquet,Verse 2,Fallen,Evanescence,Will you be on the other side,18
Tourniquet,Verse 2,Fallen,Evanescence,Or will you forget me?,19
Tourniquet,Pre-Chorus,Fallen,Evanescence,I'm dying (Dying),20
Tourniquet,Pre-Chorus,Fallen,Evanescence,Praying (Praying),21
Tourniquet,Pre-Chorus,Fallen,Evanescence,Bleeding (Bleeding),22
Tourniquet,Pre-Chorus,Fallen,Evanescence,And screaming,23
Tourniquet,Pre-Chorus,Fallen,Evanescence,Am I too lost,24
Tourniquet,Pre-Chorus,Fallen,Evanescence,To be saved?,25
Tourniquet,Pre-Chorus,Fallen,Evanescence,Am I too lost?,26
Tourniquet,Chorus,Fallen,Evanescence,"My God, my tourniquet",27
Tourniquet,Chorus,Fallen,Evanescence,Return to me salvation (Oh-oh-oh),28
Tourniquet,Chorus,Fallen,Evanescence,"My God, my tourniquet",29
Tourniquet,Chorus,Fallen,Evanescence,Return to me salvation (Oh-oh-oh),30
Tourniquet,Bridge,Fallen,Evanescence,(Return to me salvation),31
Tourniquet,Bridge,Fallen,Evanescence,"(Oh, oh-oh, oh-oh-oh, oh-oh)",32
Tourniquet,Bridge,Fallen,Evanescence,(I want to die),33
Tourniquet,Chorus,Fallen,Evanescence,"My God, my tourniquet",34
Tourniquet,Chorus,Fallen,Evanescence,Return to me salvation (Oh-oh-oh),35
Tourniquet,Chorus,Fallen,Evanescence,"My God, my tourniquet",36
Tourniquet,Chorus,Fallen,Evanescence,Return to me salvation (Oh-oh-oh),37
Tourniquet,Post-Chorus,Fallen,Evanescence,My wounds cry for the grave,38
Tourniquet,Post-Chorus,Fallen,Evanescence,My soul cries for deliverance,39
Tourniquet,Post-Chorus,Fallen,Evanescence,"Will I be denied, Christ? (Christ)",40
Tourniquet,Post-Chorus,Fallen,Evanescence,"Tourniquet, my suicide",41
Tourniquet,Post-Chorus,Fallen,Evanescence,(Return to me salvation),42
Tourniquet,Post-Chorus,Fallen,Evanescence,(Return to me salvation),43
Imaginary,Intro,Fallen,Evanescence,Ah-ah-ah-ah,1
Imaginary,Intro,Fallen,Evanescence,Paper flowers,2
Imaginary,Intro,Fallen,Evanescence,Ah-ah-ah-ah,3
Imaginary,Intro,Fallen,Evanescence,Paper flowers,4
Imaginary,Verse 1,Fallen,Evanescence,I linger in the doorway,5
Imaginary,Verse 1,Fallen,Evanescence,Of alarm clock screaming monsters calling my name,6
Imaginary,Verse 1,Fallen,Evanescence,Let me stay where the wind will whisper to me,7
Imaginary,Verse 1,Fallen,Evanescence,"Where the raindrops, as they’re falling, tell a story",8
Imaginary,Chorus,Fallen,Evanescence,In my field of paper flowers (Ah-ah-ah-ah),9
Imaginary,Chorus,Fallen,Evanescence,And candy clouds of lullaby (Paper flowers),10
Imaginary,Chorus,Fallen,Evanescence,I lie inside myself for hours (Ah-ah-ah-ah),11
Imaginary,Chorus,Fallen,Evanescence,And watch my purple sky fly over me (Paper flowers),12
Imaginary,Verse 2,Fallen,Evanescence,Don't say I'm out of touch,13
Imaginary,Verse 2,Fallen,Evanescence,"With this rampant chaos, your reality",14
Imaginary,Verse 2,Fallen,Evanescence,I know well what lies beyond my sleeping refuge,15
Imaginary,Verse 2,Fallen,Evanescence,The nightmare I built my own world to escape,16
Imaginary,Chorus,Fallen,Evanescence,In my field of paper flowers (Ah-ah-ah-ah),17
Imaginary,Chorus,Fallen,Evanescence,And candy clouds of lullaby (Paper flowers),18
Imaginary,Chorus,Fallen,Evanescence,I lie inside myself for hours (Ah-ah-ah-ah),19
Imaginary,Chorus,Fallen,Evanescence,And watch my purple sky fly over me (Paper flowers),20
Imaginary,Bridge,Fallen,Evanescence,Swallowed up in the sound of my screaming,21
Imaginary,Bridge,Fallen,Evanescence,Cannot cease for the fear of silent nights,22
Imaginary,Bridge,Fallen,Evanescence,"Oh, how I long for the deep sleep dreaming",23
Imaginary,Bridge,Fallen,Evanescence,The goddess of Imaginary light,24
Imaginary,Chorus,Fallen,Evanescence,In my field of paper flowers (Ah-ah-ah-ah),25
Imaginary,Chorus,Fallen,Evanescence,And candy clouds of lullaby (Paper flowers),26
Imaginary,Chorus,Fallen,Evanescence,I lie inside myself for hours (Ah-ah-ah-ah),27
Imaginary,Chorus,Fallen,Evanescence,And watch my purple sky fly over me (Paper flowers),28
Imaginary,Outro,Fallen,Evanescence,Ah-ah-ah-ah,29
Imaginary,Outro,Fallen,Evanescence,Paper flowers,30
Imaginary,Outro,Fallen,Evanescence,Ah-ah-ah-ah,31
Imaginary,Outro,Fallen,Evanescence,Paper flowers,32
Taking Over Me,Verse 1,Fallen,Evanescence,You don't remember me but I remember you,1
Taking Over Me,Verse 1,Fallen,Evanescence,I lie awake and try so hard not to think of you,2
Taking Over Me,Verse 1,Fallen,Evanescence,But who can decide what they dream?,3
Taking Over Me,Verse 1,Fallen,Evanescence,And dream I do,4
Taking Over Me,Chorus,Fallen,Evanescence,I believe in you,5
Taking Over Me,Chorus,Fallen,Evanescence,I'll give up everything just to find you,6
Taking Over Me,Chorus,Fallen,Evanescence,"I have to be with you to live, to breathe",7
Taking Over Me,Chorus,Fallen,Evanescence,You're taking over me,8
Taking Over Me,Verse 2,Fallen,Evanescence,Have you forgotten all I know and all we had?,9
Taking Over Me,Verse 2,Fallen,Evanescence,You saw me mourning my love for you,10
Taking Over Me,Verse 2,Fallen,Evanescence,And touched my hand,11
Taking Over Me,Verse 2,Fallen,Evanescence,I knew you loved me then,12
Taking Over Me,Chorus,Fallen,Evanescence,I believe in you (I believe in you),13
Taking Over Me,Chorus,Fallen,Evanescence,I'll give up everything just to find you,14
Taking Over Me,Chorus,Fallen,Evanescence,"I have to be with you to live, to breathe",15
Taking Over Me,Chorus,Fallen,Evanescence,You're taking over me,16
Taking Over Me,Bridge,Fallen,Evanescence,I look in the mirror and see your face,17
Taking Over Me,Bridge,Fallen,Evanescence,If I look deep enough,18
Taking Over Me,Bridge,Fallen,Evanescence,So many things inside that are just like you are taking over,19
Taking Over Me,Chorus,Fallen,Evanescence,I believe in you,20
Taking Over Me,Chorus,Fallen,Evanescence,I'll give up everything just to find you,21
Taking Over Me,Chorus,Fallen,Evanescence,"I have to be with you to live, to breathe",22
Taking Over Me,Chorus,Fallen,Evanescence,You're taking over me,23
Taking Over Me,Chorus,Fallen,Evanescence,I believe in you (I believe in you),24
Taking Over Me,Chorus,Fallen,Evanescence,I'll give up everything just to find you,25
Taking Over Me,Chorus,Fallen,Evanescence,"I have to be with you to live, to breathe",26
Taking Over Me,Chorus,Fallen,Evanescence,You're taking over me,27
Taking Over Me,Outro,Fallen,Evanescence,Taking over me,28
Taking Over Me,Outro,Fallen,Evanescence,You're taking over me,29
Taking Over Me,Outro,Fallen,Evanescence,Taking over me,30
Taking Over Me,Outro,Fallen,Evanescence,Taking over me,31
My Last Breath,Verse 1,Fallen,Evanescence,"Hold on to me, love",1
My Last Breath,Verse 1,Fallen,Evanescence,You know I can't stay long,2
My Last Breath,Verse 1,Fallen,Evanescence,All I wanted to say was,3
My Last Breath,Verse 1,Fallen,Evanescence,"""I love you and I'm not afraid""",4
My Last Breath,Verse 1,Fallen,Evanescence,Oh,5
My Last Breath,Pre-Chorus,Fallen,Evanescence,Can you hear me?,6
My Last Breath,Pre-Chorus,Fallen,Evanescence,Can you feel me in your arms?,7
My Last Breath,Chorus,Fallen,Evanescence,Holding my last breath,8
My Last Breath,Chorus,Fallen,Evanescence,Safe inside myself,9
My Last Breath,Chorus,Fallen,Evanescence,Are all my thoughts of you,10
My Last Breath,Chorus,Fallen,Evanescence,Sweet raptured light?,11
My Last Breath,Chorus,Fallen,Evanescence,It ends here tonight,12
My Last Breath,Verse 2,Fallen,Evanescence,I'll miss the winter,13
My Last Breath,Verse 2,Fallen,Evanescence,A world of fragile things,14
My Last Breath,Verse 2,Fallen,Evanescence,Look for me in the white forest,15
My Last Breath,Verse 2,Fallen,Evanescence,Hiding in a hollow tree (Come find me),16
My Last Breath,Pre-Chorus,Fallen,Evanescence,I know you hear me,17
My Last Breath,Pre-Chorus,Fallen,Evanescence,I can taste it in your tears,18
My Last Breath,Chorus,Fallen,Evanescence,Holding my last breath,19
My Last Breath,Chorus,Fallen,Evanescence,Safe inside myself,20
My Last Breath,Chorus,Fallen,Evanescence,Are all my thoughts of you,21
My Last Breath,Chorus,Fallen,Evanescence,Sweet raptured light?,22
My Last Breath,Chorus,Fallen,Evanescence,It ends here tonight,23
My Last Breath,Verse 3,Fallen,Evanescence,Closing your eyes to disappear,24
My Last Breath,Verse 3,Fallen,Evanescence,You pray your dreams will leave you here,25
My Last Breath,Verse 3,Fallen,Evanescence,But still you wake and know the truth,26
My Last Breath,Verse 3,Fallen,Evanescence,No one's there,27
My Last Breath,Bridge,Fallen,Evanescence,Say goodnight,28
My Last Breath,Bridge,Fallen,Evanescence,Don't be afraid,29
My Last Breath,Bridge,Fallen,Evanescence,"Calling me, calling me",30
My Last Breath,Bridge,Fallen,Evanescence,As you fade to black,31
My Last Breath,Chorus,Fallen,Evanescence,(Say goodnight),32
My Last Breath,Chorus,Fallen,Evanescence,Holding my last breath,33
My Last Breath,Chorus,Fallen,Evanescence,(Don't be afraid),34
My Last Breath,Chorus,Fallen,Evanescence,Safe inside myself,35
My Last Breath,Chorus,Fallen,Evanescence,"(Calling me, calling me)",36
My Last Breath,Chorus,Fallen,Evanescence,Are all my thoughts of you,37
My Last Breath,Chorus,Fallen,Evanescence,Sweet raptured light?,38
My Last Breath,Chorus,Fallen,Evanescence,It ends here tonight,39
My Last Breath,Post-Chorus,Fallen,Evanescence,Holding my last breath,40
My Last Breath,Post-Chorus,Fallen,Evanescence,Safe inside myself,41
My Last Breath,Post-Chorus,Fallen,Evanescence,Are all my thoughts of you,42
My Last Breath,Post-Chorus,Fallen,Evanescence,Sweet raptured light?,43
My Last Breath,Post-Chorus,Fallen,Evanescence,It ends here tonight,44
My Last Breath,Post-Chorus,Fallen,Evanescence,Holding my last breath,45
Whisper,Verse 1,Fallen,Evanescence,Catch me as I fall,1
Whisper,Verse 1,Fallen,Evanescence,Say you're here and it's all over now,2
Whisper,Verse 1,Fallen,Evanescence,Speaking to the atmosphere,3
Whisper,Verse 1,Fallen,Evanescence,No one's here and I fall into myself,4
Whisper,Verse 1,Fallen,Evanescence,This truth drives me,5
Whisper,Verse 1,Fallen,Evanescence,Into madness,6
Whisper,Pre-Chorus,Fallen,Evanescence,I know I can stop the pain (Ah),7
Whisper,Pre-Chorus,Fallen,Evanescence,If I will it all away (Ah),8
Whisper,Pre-Chorus,Fallen,Evanescence,If I will it all away,9
Whisper,Chorus,Fallen,Evanescence,Don't turn away,10
Whisper,Chorus,Fallen,Evanescence,(Don't give in to the pain),11
Whisper,Chorus,Fallen,Evanescence,Don't try to hide,12
