track_name,element,album_name,lyric,line,artist
Y.S.K.W.,Chorus,Shame On Me,You should know why,20,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,(You should know why),21,Catch Your Breath
Y.S.K.W.,Verse 2,Shame On Me,The cold sweats come creeping in,22,Catch Your Breath
Y.S.K.W.,Verse 2,Shame On Me,Can't guard my heart with shaking hands,23,Catch Your Breath
Y.S.K.W.,Verse 2,Shame On Me,Got me to blame I let you in,24,Catch Your Breath
Y.S.K.W.,Verse 2,Shame On Me,To live under my skin,25,Catch Your Breath
Y.S.K.W.,Verse 2,Shame On Me,All the time it took to find,26,Catch Your Breath
Y.S.K.W.,Verse 2,Shame On Me,The ways to fucking say goodbye,27,Catch Your Breath
Y.S.K.W.,Verse 2,Shame On Me,But you know everywhere I hide,28,Catch Your Breath
Y.S.K.W.,Verse 2,Shame On Me,Living in my silhouette,29,Catch Your Breath
Y.S.K.W.,Pre-Chorus,Shame On Me,Now look what you've done,30,Catch Your Breath
Y.S.K.W.,Pre-Chorus,Shame On Me,Now my face is numb,31,Catch Your Breath
Y.S.K.W.,Pre-Chorus,Shame On Me,"I give up, I give up",32,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,You should know why,33,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,I'm giving you up,34,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,My tolerance high,35,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,You're only a crutch,36,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,You in my bed,37,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,I never said no,38,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,A rush to the head,39,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,Then I'm crashing below,40,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,You should know why,41,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,(You should know why),42,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,(You should know why),43,Catch Your Breath
Y.S.K.W.,Pre-Chorus,Shame On Me,Now look what you've done,44,Catch Your Breath
Y.S.K.W.,Pre-Chorus,Shame On Me,Now my face is numb,45,Catch Your Breath
Y.S.K.W.,Pre-Chorus,Shame On Me,"I give up, I give up",46,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,You should know why,47,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,I'm giving you up,48,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,My tolerance high,49,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,You're only a crutch,50,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,You in my bed,51,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,I never said no,52,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,A rush to the head,53,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,Then I'm crashing below,54,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,You should know why,55,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,(You in my bed),56,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,(I never said no),57,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,(A rush to the head),58,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,(Then I'm crashing below),59,Catch Your Breath
Y.S.K.W.,Chorus,Shame On Me,(You should know why),60,Catch Your Breath
My Confessions,Verse 1,Shame On Me,Set myself on fire with no escape,1,Catch Your Breath
My Confessions,Verse 1,Shame On Me,Drove everything that I love away,2,Catch Your Breath
My Confessions,Verse 1,Shame On Me,And everything buried left the grave,3,Catch Your Breath
My Confessions,Verse 1,Shame On Me,To make me insane,4,Catch Your Breath
My Confessions,Pre-Chorus,Shame On Me,Now I hate everything that I choose,5,Catch Your Breath
My Confessions,Pre-Chorus,Shame On Me,But it's just all I can do,6,Catch Your Breath
My Confessions,Pre-Chorus,Shame On Me,I finally crossed the line,7,Catch Your Breath
My Confessions,Pre-Chorus,Shame On Me,I know it's harder on you,8,Catch Your Breath
My Confessions,Pre-Chorus,Shame On Me,That I just cannot prove,9,Catch Your Breath
My Confessions,Chorus,Shame On Me,How I can change this on my own,10,Catch Your Breath
My Confessions,Chorus,Shame On Me,And I'm so scared I'll finally lose,11,Catch Your Breath
My Confessions,Chorus,Shame On Me,If I don't choose,12,Catch Your Breath
My Confessions,Chorus,Shame On Me,To confess my weakness,13,Catch Your Breath
My Confessions,Chorus,Shame On Me,Always pretending that I'm at my best,14,Catch Your Breath
My Confessions,Chorus,Shame On Me,When I'm a mess,15,Catch Your Breath
My Confessions,Verse 2,Shame On Me,Gave into desires to numb thе pain,16,Catch Your Breath
My Confessions,Verse 2,Shame On Me,"When you hit the bottom, it's too late",17,Catch Your Breath
My Confessions,Verse 2,Shame On Me,Now watch as I drown in my mistakеs,18,Catch Your Breath
My Confessions,Verse 2,Shame On Me,Nothing to save,19,Catch Your Breath
My Confessions,Pre-Chorus,Shame On Me,Now I hate everything that I choose,20,Catch Your Breath
My Confessions,Pre-Chorus,Shame On Me,But it's just all I can do,21,Catch Your Breath
My Confessions,Pre-Chorus,Shame On Me,I finally crossed the line,22,Catch Your Breath
My Confessions,Pre-Chorus,Shame On Me,I know it's harder on you,23,Catch Your Breath
My Confessions,Pre-Chorus,Shame On Me,That I just cannot prove,24,Catch Your Breath
My Confessions,Chorus,Shame On Me,How I can change this on my own,25,Catch Your Breath
My Confessions,Chorus,Shame On Me,And I'm so scared I'll finally lose,26,Catch Your Breath
My Confessions,Chorus,Shame On Me,If I don't choose,27,Catch Your Breath
My Confessions,Chorus,Shame On Me,To confess my weakness,28,Catch Your Breath
My Confessions,Chorus,Shame On Me,Always pretending that I'm at my best,29,Catch Your Breath
My Confessions,Chorus,Shame On Me,When I'm a mess,30,Catch Your Breath
My Confessions,Chorus,Shame On Me,Now I can change this on my own,31,Catch Your Breath
My Confessions,Chorus,Shame On Me,And I'm so scared I'll finally lose,32,Catch Your Breath
My Confessions,Chorus,Shame On Me,If I don't choose,33,Catch Your Breath
My Confessions,Chorus,Shame On Me,I confess my weakness,34,Catch Your Breath
My Confessions,Chorus,Shame On Me,Always pretending that I'm at my best,35,Catch Your Breath
My Confessions,Chorus,Shame On Me,When I'm a mess,36,Catch Your Breath
Deadly,Verse 1,Shame On Me,Lying in your ritual,1,Catch Your Breath
Deadly,Verse 1,Shame On Me,"Undressed, so spiritual",2,Catch Your Breath
Deadly,Verse 1,Shame On Me,You'll see the secrets I hide,3,Catch Your Breath
Deadly,Verse 1,Shame On Me,You'll bleed a lover's drive-by,4,Catch Your Breath
Deadly,Pre-Chours,Shame On Me,You're the killer that I want to destroy me,5,Catch Your Breath
Deadly,Pre-Chours,Shame On Me,"With a kiss so, kiss so deadly",6,Catch Your Breath
Deadly,Pre-Chours,Shame On Me,It's even better when I don't go quietly,7,Catch Your Breath
Deadly,Pre-Chours,Shame On Me,"With a kiss so, kiss so deadly",8,Catch Your Breath
Deadly,Chorus,Shame On Me,"Oh, let me die in your arms tonight",9,Catch Your Breath
Deadly,Chorus,Shame On Me,Crashing down 'til we both collide,10,Catch Your Breath
Deadly,Chorus,Shame On Me,"Under the knife, barely alive",11,Catch Your Breath
Deadly,Chorus,Shame On Me,I had a vision of how I would die,12,Catch Your Breath
Deadly,Chorus,Shame On Me,From a kiss so deadly,13,Catch Your Breath
Deadly,Verse 2,Shame On Me,Breathing in your pheromones,14,Catch Your Breath
Deadly,Verse 2,Shame On Me,"Unhinged, so physical",15,Catch Your Breath
Deadly,Verse 2,Shame On Me,Show me what's on the inside,16,Catch Your Breath
Deadly,Verse 2,Shame On Me,I see hell in your eyes,17,Catch Your Breath
Deadly,Pre-Chorus,Shame On Me,You're the killer that I want to destroy me,18,Catch Your Breath
Deadly,Pre-Chorus,Shame On Me,"With a kiss so, kiss so deadly",19,Catch Your Breath
Deadly,Pre-Chorus,Shame On Me,It's even better when I don't go quietly,20,Catch Your Breath
Deadly,Pre-Chorus,Shame On Me,"With a kiss so, kiss so deadly",21,Catch Your Breath
Deadly,Chorus,Shame On Me,"Oh, let me die in your arms tonight",22,Catch Your Breath
Deadly,Chorus,Shame On Me,Crashing down 'til we both collide,23,Catch Your Breath
Deadly,Chorus,Shame On Me,"Under the knife, barely alive",24,Catch Your Breath
Deadly,Chorus,Shame On Me,I had a vision of how I would die,25,Catch Your Breath
Deadly,Chorus,Shame On Me,From a kiss so deadly,26,Catch Your Breath
Deadly,Bridge,Shame On Me,Just want you over me,27,Catch Your Breath
Deadly,Bridge,Shame On Me,So I can feel you breathe,28,Catch Your Breath
Deadly,Bridge,Shame On Me,You can use me 'til I bleed,29,Catch Your Breath
Deadly,Bridge,Shame On Me,But I never seem to get enough,30,Catch Your Breath
Deadly,Bridge,Shame On Me,"(Never get enough, never get enough)",31,Catch Your Breath
Deadly,Chorus,Shame On Me,"Oh, let me die in your arms tonight",32,Catch Your Breath
Deadly,Chorus,Shame On Me,Crashing down 'til we both collide,33,Catch Your Breath
Deadly,Chorus,Shame On Me,"Under the knife, barely alive",34,Catch Your Breath
Deadly,Chorus,Shame On Me,I had a vision of how I would die,35,Catch Your Breath
Deadly,Chorus,Shame On Me,From a kiss so deadly,36,Catch Your Breath
Deadly,Chorus,Shame On Me,From a kiss so deadly,37,Catch Your Breath
Deadly,Chorus,Shame On Me,(From a kiss so deadly),38,Catch Your Breath
Cycles,Verse 1,Shame On Me,Always felt invisible,1,Catch Your Breath
Cycles,Verse 1,Shame On Me,No one cared to watch me grow,2,Catch Your Breath
Cycles,Verse 1,Shame On Me,Spent my life inside a house full of ghosts,3,Catch Your Breath
Cycles,Verse 1,Shame On Me,And every night was a nightmare,4,Catch Your Breath
Cycles,Verse 1,Shame On Me,"If I cried, I was met with a cold stare",5,Catch Your Breath
Cycles,Verse 1,Shame On Me,Hated every second in this broken home,6,Catch Your Breath
Cycles,Pre-Chorus,Shame On Me,"I wish that if you could go back in time, you'd try",7,Catch Your Breath
Cycles,Pre-Chorus,Shame On Me,To keep me safe and make sure that I was alright,8,Catch Your Breath
Cycles,Pre-Chorus,Shame On Me,To help me understand what your love could feel like,9,Catch Your Breath
Cycles,Pre-Chorus,Shame On Me,I wish you tried,10,Catch Your Breath
Cycles,Pre-Chorus,Shame On Me,I wish you tried,11,Catch Your Breath
Cycles,Chorus,Shame On Me,Why'd you have to push me away?,12,Catch Your Breath
Cycles,Chorus,Shame On Me,Tell me you'd change,13,Catch Your Breath
Cycles,Chorus,Shame On Me,Left me with nothing,14,Catch Your Breath
Cycles,Chorus,Shame On Me,All you gave was empty promisеs,15,Catch Your Breath
Cycles,Chorus,Shame On Me,That you'd always break,16,Catch Your Breath
Cycles,Chorus,Shame On Me,Brought up in pain,17,Catch Your Breath
Cycles,Chorus,Shame On Me,Now I feel nothing,18,Catch Your Breath
Cycles,Chorus,Shame On Me,The endlеss cycle that broke me,19,Catch Your Breath
Cycles,Verse 2,Shame On Me,Never know what I did wrong,20,Catch Your Breath
Cycles,Verse 2,Shame On Me,"Say you need me, then you don't",21,Catch Your Breath
Cycles,Verse 2,Shame On Me,'Cause the excuses just go on and on and on,22,Catch Your Breath
Cycles,Verse 2,Shame On Me,Do you even care at all,23,Catch Your Breath
Cycles,Verse 2,Shame On Me,How you left me in the dark?,24,Catch Your Breath
Cycles,Verse 2,Shame On Me,I hated every second in this broken home,25,Catch Your Breath
Cycles,Pre-Chorus,Shame On Me,"I wish that if you could go back in time, you'd try",26,Catch Your Breath
Cycles,Pre-Chorus,Shame On Me,To keep me safe and make sure that I was alright,27,Catch Your Breath
Cycles,Pre-Chorus,Shame On Me,To help me understand what your love could feel like,28,Catch Your Breath
Cycles,Pre-Chorus,Shame On Me,I wish you tried,29,Catch Your Breath
Cycles,Chorus,Shame On Me,Why'd you have to push me away?,30,Catch Your Breath
Cycles,Chorus,Shame On Me,Tell me you'd change,31,Catch Your Breath
Cycles,Chorus,Shame On Me,Left me with nothing,32,Catch Your Breath
Cycles,Chorus,Shame On Me,All you gave was empty promises,33,Catch Your Breath
Cycles,Chorus,Shame On Me,That you'd always break,34,Catch Your Breath
Cycles,Chorus,Shame On Me,Brought up in pain,35,Catch Your Breath
Cycles,Chorus,Shame On Me,Now I feel nothing,36,Catch Your Breath
Cycles,Chorus,Shame On Me,The endless cycle that broke me,37,Catch Your Breath
Cycles,Chorus,Shame On Me,Dead and gone,38,Catch Your Breath
Cycles,Chorus,Shame On Me,Is the only thing that I've become,39,Catch Your Breath
Cycles,Chorus,Shame On Me,From empty promises that you'd always break,40,Catch Your Breath
Cycles,Chorus,Shame On Me,Brought up in pain,41,Catch Your Breath
Cycles,Chorus,Shame On Me,Now I feel nothing,42,Catch Your Breath
Cycles,Chorus,Shame On Me,The endless cycle that broke me,43,Catch Your Breath
Cycles,Bridge,Shame On Me,You will never,44,Catch Your Breath
Cycles,Bridge,Shame On Me,Hear me out,45,Catch Your Breath
Cycles,Bridge,Shame On Me,But it's over now,46,Catch Your Breath
Cycles,Bridge,Shame On Me,Over now,47,Catch Your Breath
Cycles,Bridge,Shame On Me,Blegh,48,Catch Your Breath
Cycles,Chorus,Shame On Me,Why'd you have to push me away?,49,Catch Your Breath
Cycles,Chorus,Shame On Me,Tell me you'd change,50,Catch Your Breath
Cycles,Chorus,Shame On Me,Left me with nothing,51,Catch Your Breath
Cycles,Chorus,Shame On Me,All you gave was empty promises,52,Catch Your Breath
Cycles,Chorus,Shame On Me,That you'd always break,53,Catch Your Breath
Cycles,Chorus,Shame On Me,Brought up in pain,54,Catch Your Breath
Cycles,Chorus,Shame On Me,Now I feel nothing,55,Catch Your Breath
Cycles,Chorus,Shame On Me,The endless cycle that broke me,56,Catch Your Breath
Cycles,Chorus,Shame On Me,Dead and gone,57,Catch Your Breath
Cycles,Chorus,Shame On Me,Is the only thing that I've become,58,Catch Your Breath
Cycles,Chorus,Shame On Me,From empty promises,59,Catch Your Breath
Cycles,Chorus,Shame On Me,That you'd always break,60,Catch Your Breath
Cycles,Chorus,Shame On Me,Brought up in pain,61,Catch Your Breath
Cycles,Chorus,Shame On Me,Now I feel nothing,62,Catch Your Breath
Cycles,Chorus,Shame On Me,The endless cycle that broke me,63,Catch Your Breath
Dying on the Inside,Intro,Shame On Me,Don't tell me that I'm fine,1,Catch Your Breath
Dying on the Inside,Intro,Shame On Me,Like it's all inside my mind,2,Catch Your Breath
Dying on the Inside,Verse 1,Shame On Me,What's left to say? I'll take the blame,3,Catch Your Breath
Dying on the Inside,Verse 1,Shame On Me,I'm not afraid to fake the same,4,Catch Your Breath
Dying on the Inside,Verse 1,Shame On Me,A fucked-up world that just won't change,5,Catch Your Breath
Dying on the Inside,Verse 1,Shame On Me,A bottle of pills callin' my name,6,Catch Your Breath
Dying on the Inside,Verse 1,Shame On Me,When every second feels the same,7,Catch Your Breath
Dying on the Inside,Verse 1,Shame On Me,You'll go insane,8,Catch Your Breath
Dying on the Inside,Pre-Chorus,Shame On Me,And I hate my mind,9,Catch Your Breath
Dying on the Inside,Pre-Chorus,Shame On Me,Lately,10,Catch Your Breath
Dying on the Inside,Pre-Chorus,Shame On Me,And this feeling's never going away,11,Catch Your Breath
Dying on the Inside,Pre-Chorus,Shame On Me,Am I out of time,12,Catch Your Breath
Dying on the Inside,Pre-Chorus,Shame On Me,Or blind?,13,Catch Your Breath
Dying on the Inside,Pre-Chorus,Shame On Me,'Cause there's something that I need to say,14,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,Don't tell me that I'm fine,15,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,Like it's all inside my mind,16,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,I need relief,17,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,Even if it's make-believe,18,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,Everything I try to hide,19,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,Keeps on eating me alive,20,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,So don't tell me that I'm fucking fine,21,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,When I'm dying on the inside,22,Catch Your Breath
Dying on the Inside,Verse 2,Shame On Me,Erase my entry from the page,23,Catch Your Breath
Dying on the Inside,Verse 2,Shame On Me,I hide inside an empty space,24,Catch Your Breath
Dying on the Inside,Verse 2,Shame On Me,Pulling strings to find my strength,25,Catch Your Breath
Dying on the Inside,Verse 2,Shame On Me,"It's not enough, I'll eat the pain",26,Catch Your Breath
Dying on the Inside,Verse 2,Shame On Me,When every minute feels the same,27,Catch Your Breath
Dying on the Inside,Verse 2,Shame On Me,You'll go insane,28,Catch Your Breath
Dying on the Inside,Pre-Chorus,Shame On Me,And I hate my mind,29,Catch Your Breath
Dying on the Inside,Pre-Chorus,Shame On Me,Lately,30,Catch Your Breath
Dying on the Inside,Pre-Chorus,Shame On Me,And this feeling's never going away,31,Catch Your Breath
Dying on the Inside,Pre-Chorus,Shame On Me,Am I out of time,32,Catch Your Breath
Dying on the Inside,Pre-Chorus,Shame On Me,Or blind?,33,Catch Your Breath
Dying on the Inside,Pre-Chorus,Shame On Me,'Cause there's something that I need to say,34,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,Don't tell me that I'm fine,35,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,Like it's all inside my mind,36,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,I need relief,37,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,Even if it's make-believe,38,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,Everything I try to hide,39,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,Keeps on eating me alive,40,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,So don't tell me that I'm fucking fine,41,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,When I'm dying on the inside,42,Catch Your Breath
Dying on the Inside,Bridge,Shame On Me,"I know it hurts, but it won't change",43,Catch Your Breath
Dying on the Inside,Bridge,Shame On Me,To have to watch me fade away,44,Catch Your Breath
Dying on the Inside,Bridge,Shame On Me,"I know it hurts, but it won't change",45,Catch Your Breath
Dying on the Inside,Bridge,Shame On Me,I know it hurts,46,Catch Your Breath
Dying on the Inside,Pre-Chorus,Shame On Me,Don't tell me that I'm fine,47,Catch Your Breath
Dying on the Inside,Pre-Chorus,Shame On Me,Like it's all inside my mind,48,Catch Your Breath
Dying on the Inside,Pre-Chorus,Shame On Me,I need relief,49,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,Don't tell me that I'm fine,50,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,Like it's all inside my mind,51,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,I need relief,52,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,Even if it's make-believe,53,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,Everything I try to hide,54,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,Keeps on eating me alive,55,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,So don't tell me that I'm fucking fine,56,Catch Your Breath
Dying on the Inside,Chorus,Shame On Me,When I'm dying on the inside,57,Catch Your Breath
Dying on the Inside,Outro,Shame On Me,When I'm dying on the inside,58,Catch Your Breath
Dying on the Inside,Outro,Shame On Me,When I'm dying on the inside,59,Catch Your Breath
DArkSide,Verse 1,POST HUMAN: NeX GEn,Sinking under,1,Bring Me The Horizon
DArkSide,Verse 1,POST HUMAN: NeX GEn,Think my angel's fallen,2,Bring Me The Horizon
DArkSide,Verse 1,POST HUMAN: NeX GEn,Safe place plundered,3,Bring Me The Horizon
DArkSide,Verse 1,POST HUMAN: NeX GEn,Bastards kicked the doors in,4,Bring Me The Horizon
DArkSide,Pre-Chorus,POST HUMAN: NeX GEn,"Picked the stitches, now I can't stop bleeding",5,Bring Me The Horizon
DArkSide,Pre-Chorus,POST HUMAN: NeX GEn,"Three in the morning, I ain't slept all weekend",6,Bring Me The Horizon
DArkSide,Pre-Chorus,POST HUMAN: NeX GEn,"Six feet in the dirt, still breathing",7,Bring Me The Horizon
DArkSide,Pre-Chorus,POST HUMAN: NeX GEn,Don't give a fuck if my heart stops beating,8,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,"Hey, I'm begging you to stay",9,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,My dark side won today,10,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,My heart keeps breaking,11,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,Over and over,12,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,"Hey, don't let me out your sight",13,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,Can't trust myself tonight,14,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,My heart keeps breaking,15,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,Can you talk me off the ledge again?,16,Bring Me The Horizon
DArkSide,Verse 2,POST HUMAN: NeX GEn,Something haunts me,17,Bring Me The Horizon
DArkSide,Verse 2,POST HUMAN: NeX GEn,Footsteps in the basement,18,Bring Me The Horizon
DArkSide,Verse 2,POST HUMAN: NeX GEn,Out of body,19,Bring Me The Horizon
DArkSide,Verse 2,POST HUMAN: NeX GEn,But there's no escaping,20,Bring Me The Horizon
DArkSide,Pre-Chorus,POST HUMAN: NeX GEn,"I picked the stitches, now I can't stop bleeding",21,Bring Me The Horizon
DArkSide,Pre-Chorus,POST HUMAN: NeX GEn,"Three in the morning, I ain't slept all weekend",22,Bring Me The Horizon
DArkSide,Pre-Chorus,POST HUMAN: NeX GEn,"Six feet in the dirt, still breathing",23,Bring Me The Horizon
DArkSide,Pre-Chorus,POST HUMAN: NeX GEn,Don't give a fuck if my heart stops beating,24,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,"Hey, I'm begging you to stay",25,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,My dark side won today,26,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,My heart keeps breaking,27,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,Over and over,28,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,"Hey, don't let me out your sight",29,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,Can't trust myself tonight,30,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,My heart keeps breaking,31,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,Can you talk me off the ledge again?,32,Bring Me The Horizon
DArkSide,Bridge,POST HUMAN: NeX GEn,Something's in the way,33,Bring Me The Horizon
DArkSide,Bridge,POST HUMAN: NeX GEn,Don't know what I can say,34,Bring Me The Horizon
DArkSide,Bridge,POST HUMAN: NeX GEn,Memories are haunting me,35,Bring Me The Horizon
DArkSide,Bridge,POST HUMAN: NeX GEn,A sickness taking over,36,Bring Me The Horizon
DArkSide,Bridge,POST HUMAN: NeX GEn,So bury me alive,37,Bring Me The Horizon
DArkSide,Bridge,POST HUMAN: NeX GEn,There's nowhere left to hide,38,Bring Me The Horizon
DArkSide,Bridge,POST HUMAN: NeX GEn,And say goodbye 'cause maybe I,39,Bring Me The Horizon
DArkSide,Bridge,POST HUMAN: NeX GEn,Maybe I won't miss me when I'm gone,40,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,"Hey, I'm begging you to stay",41,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,My dark side won today,42,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,My heart keeps breaking,43,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,Over and over,44,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,"Hey, don't let me out your sight",45,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,Can't trust myself tonight,46,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,My heart keeps breaking,47,Bring Me The Horizon
DArkSide,Chorus,POST HUMAN: NeX GEn,Can you talk me off the ledge again?,48,Bring Me The Horizon
DArkSide,Outro,POST HUMAN: NeX GEn,Can't trust myself tonight,49,Bring Me The Horizon
DArkSide,Outro,POST HUMAN: NeX GEn,Can't trust myself tonight,50,Bring Me The Horizon
DArkSide,Outro,POST HUMAN: NeX GEn,Can't trust myself,51,Bring Me The Horizon
DArkSide,Outro,POST HUMAN: NeX GEn,Can you talk me off the ledge again?,52,Bring Me The Horizon
Kool-Aid,Verse 1: Oli Sykes,POST HUMAN: NeX GEn,We are the children of the devolution,1,Bring Me The Horizon
Kool-Aid,Verse 1: Oli Sykes,POST HUMAN: NeX GEn,"The infamous martyrs, the scars on the sun",2,Bring Me The Horizon
Kool-Aid,Verse 1: Oli Sykes,POST HUMAN: NeX GEn,Asphyxiating with a smile on your face,3,Bring Me The Horizon
Kool-Aid,Verse 1: Oli Sykes,POST HUMAN: NeX GEn,While they pull your teeth out one by one,4,Bring Me The Horizon
Kool-Aid,Pre-Chorus: Oli Sykes & Lee Malia,POST HUMAN: NeX GEn,Is this what you wanted? No,5,Bring Me The Horizon
Kool-Aid,Pre-Chorus: Oli Sykes & Lee Malia,POST HUMAN: NeX GEn,Do you want some more? Yeah,6,Bring Me The Horizon
Kool-Aid,Pre-Chorus: Oli Sykes & Lee Malia,POST HUMAN: NeX GEn,D-Generation,7,Bring Me The Horizon
Kool-Aid,Pre-Chorus: Oli Sykes & Lee Malia,POST HUMAN: NeX GEn,Who's keeping score?,8,Bring Me The Horizon
Kool-Aid,Chorus: Oli Sykes,POST HUMAN: NeX GEn,"'Cause you got a taste now, drank the Kool-Aid by the jug",9,Bring Me The Horizon
Kool-Aid,Chorus: Oli Sykes,POST HUMAN: NeX GEn,"So suffer your fate, oh, come here and give me a hug",10,Bring Me The Horizon
Kool-Aid,Chorus: Oli Sykes,POST HUMAN: NeX GEn,"Nobody loves you like I love you, oh, my dear",11,Bring Me The Horizon
Kool-Aid,Chorus: Oli Sykes,POST HUMAN: NeX GEn,But you should've known that this was gonna end in tears,12,Bring Me The Horizon
Kool-Aid,Verse 2: Oli Sykes,POST HUMAN: NeX GEn,Such a sucker for an execution,13,Bring Me The Horizon
Kool-Aid,Verse 2: Oli Sykes,POST HUMAN: NeX GEn,"The void is a vampire, fat on our blood",14,Bring Me The Horizon
Kool-Aid,Verse 2: Oli Sykes,POST HUMAN: NeX GEn,Domesticated like a cat in a cage,15,Bring Me The Horizon
Kool-Aid,Verse 2: Oli Sykes,POST HUMAN: NeX GEn,While they try their hand at playing God,16,Bring Me The Horizon
Kool-Aid,Pre-Chorus: Oli Sykes & Lee Malia,POST HUMAN: NeX GEn,Is this what you wanted? No,17,Bring Me The Horizon
Kool-Aid,Pre-Chorus: Oli Sykes & Lee Malia,POST HUMAN: NeX GEn,Do you want some more-e-e-e? Yeah,18,Bring Me The Horizon
Kool-Aid,Pre-Chorus: Oli Sykes & Lee Malia,POST HUMAN: NeX GEn,D-Generation,19,Bring Me The Horizon
Kool-Aid,Pre-Chorus: Oli Sykes & Lee Malia,POST HUMAN: NeX GEn,Afraid there's no cure,20,Bring Me The Horizon
Kool-Aid,Chorus: Oli Sykes,POST HUMAN: NeX GEn,"'Cause you got a taste now, drank the Kool-Aid by the jug",21,Bring Me The Horizon
Kool-Aid,Chorus: Oli Sykes,POST HUMAN: NeX GEn,"So suffer your fate, oh, come here and give me a hug",22,Bring Me The Horizon
Kool-Aid,Chorus: Oli Sykes,POST HUMAN: NeX GEn,"Nobody loves you like I love you, oh, my dear (Oh, oh-oh)",23,Bring Me The Horizon
